Model,Settings,Embedding Method,Scenario,Accuracy,F1_Score,Precision,Recall,F2_Score
KNN,{'n_neighbors': 5},TransH,Baseline,0.7868852459016393,0.7547169811320756,0.8,0.7142857142857143,0.7299270072992701
KNN,{'n_neighbors': 5},TransH,TransH Only,0.6311475409836065,0.695540308747856,0.6333333333333333,0.8571428571428572,0.7719402478356816
KNN,{'n_neighbors': 5},TransH,TransH + Tabular,0.6830601092896175,0.7152658662092626,0.6888888888888888,0.8095238095238096,0.7579358343235444
KNN,{'n_neighbors': 5},TransH,TransH Tabular + FE Only,0.7049180327868851,0.7191417073492546,0.7145833333333332,0.7767857142857144,0.7430842286838348
KNN,{'n_neighbors': 5},TransH,TransH + Tabular + FE,0.721311475409836,0.7262567621058189,0.7316666666666667,0.7642857142857145,0.7404527844069219
KNN,{'n_neighbors': 5},DistMult,Baseline,0.7322404371584699,0.7310001319435283,0.7430555555555555,0.755952380952381,0.7386984882223132
KNN,{'n_neighbors': 5},DistMult,DistMult Only,0.7049180327868853,0.6265715416658814,0.6369047619047619,0.6479591836734695,0.6331701327619828
KNN,{'n_neighbors': 5},DistMult,DistMult + Tabular,0.7151639344262295,0.6425897215991556,0.6572916666666667,0.65625,0.6452647420791437
KNN,{'n_neighbors': 5},DistMult,DistMult Tabular + FE Only,0.7231329690346083,0.6550483059917023,0.6731481481481482,0.6626984126984127,0.6546716604369356
KNN,{'n_neighbors': 5},DistMult,DistMult + Tabular + FE,0.7295081967213115,0.6650151735057396,0.6858333333333333,0.6678571428571429,0.6621971951231691
KNN,{'n_neighbors': 5},Autoencoder,Baseline,0.7347242921013414,0.6731698832899519,0.6962121212121212,0.6720779220779222,0.668354450775542
KNN,{'n_neighbors': 5},Autoencoder,Autoencoder Only,0.7158469945355193,0.6483223930157892,0.6756944444444444,0.6428571428571429,0.6410673374533377
KNN,{'n_neighbors': 5},Autoencoder,Autoencoder + Tabular,0.7099621689785625,0.635081476336919,0.6786630036630036,0.6208791208791209,0.6222794958665729
KNN,{'n_neighbors': 5},Autoencoder,Autoencoder Tabular + FE Only,0.7177985948477753,0.6457409227050103,0.6922988760721679,0.6275510204081632,0.6307410133575849
KNN,{'n_neighbors': 5},Autoencoder,Autoencoder + Tabular + FE,0.7081967213114755,0.6316770351043864,0.6831826547043938,0.6095238095238095,0.6143326381081049
KNN,{'n_neighbors': 5},TransH,Baseline,0.7182377049180328,0.6450818357949777,0.697775405452036,0.6205357142857144,0.6264883188145836
KNN,{'n_neighbors': 5},TransH,TransH Only,0.7029893924783028,0.6441484032862183,0.6837307576867764,0.642857142857143,0.6372389209380371
KNN,{'n_neighbors': 5},TransH,TransH + Tabular,0.7112932604735884,0.654483974172833,0.6946346044819555,0.6507936507936509,0.6464434091097683
KNN,{'n_neighbors': 5},TransH,TransH Tabular + FE Only,0.7187230371009491,0.6637315902292777,0.7043906779302737,0.6578947368421054,0.6546790037897382
KNN,{'n_neighbors': 5},TransH,TransH + Tabular + FE,0.7254098360655739,0.672054444680078,0.71317114403376,0.6642857142857145,0.6620910390017112
KNN,{'n_neighbors': 5},DistMult,Baseline,0.73224043715847,0.6803448923693052,0.7228614070162793,0.6700680272108845,0.6690783004498089
KNN,{'n_neighbors': 5},DistMult,DistMult Only,0.7265275707898659,0.6721473972616094,0.7172767976064485,0.6590909090909093,0.6593268074541565
KNN,{'n_neighbors': 5},DistMult,DistMult + Tabular,0.7305773342836778,0.6773780682584386,0.7226125890148637,0.6630434782608698,0.6639831792024207
KNN,{'n_neighbors': 5},DistMult,DistMult Tabular + FE Only,0.7363387978142076,0.6844103923374139,0.7306981755836888,0.6681547619047619,0.6700181937944768
KNN,{'n_neighbors': 5},DistMult,DistMult + Tabular + FE,0.7403278688524589,0.6896265692365098,0.7353164024064951,0.6728571428571428,0.6751015240137123
KNN,{'n_neighbors': 5},Autoencoder,Baseline,0.7452711223203027,0.6956468491179458,0.7422914125703479,0.6771978021978021,0.6802446780674836
KNN,{'n_neighbors': 5},Autoencoder,Autoencoder Only,0.7377049180327868,0.6853142497678986,0.7333176565492239,0.6653439153439152,0.6690796114274982
KNN,{'n_neighbors': 5},Autoencoder,Autoencoder + Tabular,0.7371194379391101,0.6836350934312031,0.735323228965699,0.6607142857142856,0.6656310211611398
KNN,{'n_neighbors': 5},Autoencoder,Autoencoder Tabular + FE Only,0.7377049180327869,0.6865866684587744,0.7332664167832845,0.6687192118226599,0.6716067161037435
KNN,{'n_neighbors': 5},Autoencoder,Autoencoder + Tabular + FE,0.7377049180327869,0.6867773692537383,0.7338242028905083,0.6678571428571427,0.6712786490963637
KNN,{'n_neighbors': 5},TransH,Baseline,0.74034902168165,0.6901862550903494,0.7372492286037178,0.6705069124423961,0.6743478332437144
KNN,{'n_neighbors': 5},TransH,TransH Only,0.7269467213114754,0.6811179346187757,0.7246268568765181,0.6651785714285714,0.6674790089093936
KNN,{'n_neighbors': 5},TransH,TransH + Tabular,0.7297565822155986,0.6844917193330152,0.7281230127287448,0.6677489177489178,0.6704773225080252
KNN,{'n_neighbors': 5},TransH,TransH Tabular + FE Only,0.7324011571841852,0.6876670461228876,0.7314135123543699,0.6701680672268907,0.6732992647185019
KNN,{'n_neighbors': 5},TransH,TransH + Tabular + FE,0.7348946135831382,0.6906609256676246,0.7345159834299594,0.6724489795918367,0.6759599530883799
KNN,{'n_neighbors': 5},DistMult,Baseline,0.7372495446265939,0.6934884785709872,0.7374460950013494,0.6746031746031745,0.6784728254377091
KNN,{'n_neighbors': 5},DistMult,DistMult Only,0.7297297297297298,0.6917513165324759,0.7299209679321946,0.6833976833976834,0.6820073046127251
KNN,{'n_neighbors': 5},DistMult,DistMult + Tabular,0.7320966350301985,0.6945999660974107,0.7321550165343688,0.6860902255639098,0.6848851888722539
KNN,{'n_neighbors': 5},DistMult,DistMult Tabular + FE Only,0.733921815889029,0.6965135764341636,0.7347493323497268,0.6868131868131868,0.6861777255075052
KNN,{'n_neighbors': 5},DistMult,DistMult + Tabular + FE,0.735655737704918,0.6985451814677539,0.7365729067332915,0.6883928571428571,0.6880450215002524
KNN,{'n_neighbors': 5},Autoencoder,Baseline,0.7377049180327868,0.7008356119243618,0.7390955187641868,0.6898954703832753,0.6899566882359592
KNN,{'n_neighbors': 5},Autoencoder,Autoencoder Only,0.7349726775956283,0.6952232468563954,0.7373710222856744,0.6819727891156463,0.682902976311331
KNN,{'n_neighbors': 5},Autoencoder,Autoencoder + Tabular,0.734273732367518,0.6935901480922931,0.7376647194418215,0.6785714285714285,0.6802350424013424
KNN,{'n_neighbors': 5},Autoencoder,Autoencoder Tabular + FE Only,0.735096870342772,0.6929782507871652,0.7436268849090528,0.674512987012987,0.6774014177003017
KNN,{'n_neighbors': 5},Autoencoder,Autoencoder + Tabular + FE,0.7351548269581057,0.6932165941853106,0.7433411592615013,0.6746031746031745,0.6776459594647717
KNN,{'n_neighbors': 5},TransH,Baseline,0.7365645046329294,0.6948690762515162,0.7445728731905991,0.6760409477800782,0.6792597364165837
KNN,{'n_neighbors': 5},TransH,TransH Only,0.7315312173003139,0.6800846278206328,0.7287308971652672,0.6616570978273105,0.6648074015992095
KNN,{'n_neighbors': 5},TransH,TransH + Tabular,0.7333048724954464,0.6824256320366339,0.7303759265512472,0.6640762786596119,0.6672818742648977
KNN,{'n_neighbors': 5},TransH,TransH Tabular + FE Only,0.7346659975465597,0.684197165448759,0.7317968260093849,0.6656408595184105,0.6690083604890451
KNN,{'n_neighbors': 5},TransH,TransH + Tabular + FE,0.7363060109289619,0.6863622787435574,0.7333147356430433,0.6678835978835979,0.671299835070309
KNN,{'n_neighbors': 5},DistMult,Baseline,0.7375549126754527,0.6879871511060517,0.7346222898461209,0.6693121693121693,0.6728798324071289
KNN,{'n_neighbors': 5},DistMult,DistMult Only,0.7320250105086171,0.6866929684919433,0.729148784272157,0.6756715506715506,0.6753931323333654
KNN,{'n_neighbors': 5},DistMult,DistMult + Tabular,0.7336220228889578,0.6886884375805609,0.7306307375442354,0.6775980832584606,0.6774344334129668
KNN,{'n_neighbors': 5},DistMult,DistMult Tabular + FE Only,0.7351598866626191,0.6906100004066372,0.7320578036580885,0.6794532627865961,0.6794001307488793
KNN,{'n_neighbors': 5},DistMult,DistMult + Tabular + FE,0.7366418281172382,0.6924616882208562,0.7334329764587106,0.6812409812409812,0.6812943481816677
